STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,SIZE_CLASS,Employment size class,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7,V7 Breakdowns
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2021,,4.1,,A,Normal value,,,,,0,Units,,,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,K,Financial and insurance activities,S_GE10,10 or more,2021,,17.7,,A,Normal value,,,,,0,Units,,,2,Two,FIN,FIN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2021,,6.6,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2023,,7.5,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2023,,25.8,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2023,,9.5,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2023,,11.8,,D,Definition differs,,,,,0,Units,,,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,3.7,,D,Definition differs,,,,,0,Units,,,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,6.5,,D,Definition differs,,,,,0,Units,,,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,12.2,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,K,Financial and insurance activities,S_GE10,10 or more,2023,,16.2,,A,Normal value,,,,,0,Units,,,2,Two,FIN,FIN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,8.3,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,J,Information and communication,S_GE10,10 or more,2023,,23.9,,A,Normal value,,,,,0,Units,,,2,Two,INF,INF
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2023,,5,,A,Normal value,,,,,0,Units,,,2,Two,TRA,TRA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2023,,4.8,,A,Normal value,,,,,0,Units,,,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2023,,8.3,,A,Normal value,,,,,0,Units,,,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2023,,1.7,,A,Normal value,,,,,0,Units,,,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,CAN,Canada,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2023,,15.7,,A,Normal value,,,,,0,Units,,,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2023,,40.78,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2023,,10.94,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2023,,23.64,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2023,,13.27,,A,Normal value,,,,,0,Units,,,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,J,Information and communication,S_GE10,10 or more,2023,,40.02,,A,Normal value,,,,,0,Units,,,2,Two,INF,INF
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,11.34,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,11.85,,A,Normal value,,,,,0,Units,,,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2023,,14.24,,A,Normal value,,,,,0,Units,,,2,Two,TRA,TRA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,18.27,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2023,,6.04,,A,Normal value,,,,,0,Units,,,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2023,,12.93,,A,Normal value,,,,,0,Units,,,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,BRA,Brazil,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2023,,9.59,,A,Normal value,,,,,0,Units,,,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2020,,8.144579580133883,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2023,,13.201685334058823,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2021,,11.652381952583404,,B,Time series break,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2022,,12.158600781351593,,B,Time series break,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2024,,20.443832154741937,,B,Time series break,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2020,,16.67599196002786,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2023,,29.856717542941176,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2021,,26.89951354956984,,B,Time series break,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2022,,27.27812529617436,,B,Time series break,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2024,,40.00509614387097,,B,Time series break,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2020,,4.734895591966713,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2023,,6.91895651367647,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2021,,5.763151476485901,,B,Time series break,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2022,,6.624413166311753,,B,Time series break,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2024,,11.919242182193548,,B,Time series break,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2021,,12.907980924987625,,A,Normal value,,,,,0,Units,,,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,M,"Professional, scientific and technical activities",S_GE10,10 or more,2023,,15.00267218271875,,A,Normal value,,,,,0,Units,,,2,Two,PRO,PRO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2020,,4.959732506525731,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,L,Real estate activities,S_GE10,10 or more,2023,,8.872812132870969,,A,Normal value,,,,,0,Units,,,2,Two,REA,REA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2020,,5.270642195848896,,A,Normal value,,,,,0,Units,,,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,G46,"Wholesale trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,8.635537233133332,,A,Normal value,,,,,0,Units,,,2,Two,WHO,WHO
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2020,,4.255052247810299,,A,Normal value,,,,,0,Units,,,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,I,Accommodation and food service activities,S_GE10,10 or more,2023,,4.814944569575758,,A,Normal value,,,,,0,Units,,,2,Two,ACC,ACC
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2020,,6.023901853580645,,A,Normal value,,,,,0,Units,,,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,G47,"Retail trade, except of motor vehicles and motorcycles",S_GE10,10 or more,2023,,6.03690106425,,A,Normal value,,,,,0,Units,,,2,Two,RET,RET
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,J,Information and communication,S_GE10,10 or more,2020,,14.429875489230056,,A,Normal value,,,,,0,Units,,,2,Two,INF,INF
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,J,Information and communication,S_GE10,10 or more,2023,,28.09737253787879,,A,Normal value,,,,,0,Units,,,2,Two,INF,INF
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2020,,4.949909726576494,,A,Normal value,,,,,0,Units,,,2,Two,TRA,TRA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2023,,6.53927176790909,,A,Normal value,,,,,0,Units,,,2,Two,TRA,TRA
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2020,,5.547756161243189,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,C,Manufacturing,S_GE10,10 or more,2023,,8.007291826411764,,A,Normal value,,,,,0,Units,,,2,Two,MAN,MAN
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2020,,3.302448625726382,,A,Normal value,,,,,0,Units,,,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,F,Construction,S_GE10,10 or more,2023,,4.20060867090625,,A,Normal value,,,,,0,Units,,,2,Two,CON,CON
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2020,,5.989459687015384,,A,Normal value,,,,,0,Units,,,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,N,Administrative and support service activities,S_GE10,10 or more,2023,,8.588687328757576,,A,Normal value,,,,,0,Units,,,2,Two,ADM,ADM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2020,,5.6233190778779045,,A,Normal value,,,,,0,Units,,,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE10,10 or more,2023,,8.535173010088235,,A,Normal value,,,,,0,Units,,,2,Two,BUS_TOTAL,BUS_TOTAL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,OECD,OECD,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,H,Transportation and storage,S_GE10,10 or more,2021,,5.6408169817557985,,B,Time series break,,,,,0,Units,,,2,Two,TRA,TRA
